5.871,5.3369,0.1762,30.3939,32.1099,12.3129,21.5746,0.0025,292.7195,2.0666,0.2557,0.6512,0.8948
5.9529,5.4959,0.1674,51.3536,29.4704,37.5166,24.9714,0.0026,303.2108,1.6912,0.2748,0.5113,0.8046
5.5673,5.1856,0.1096,44.0888,19.6457,45.3568,29.2714,0.0025,314.1201,1.3972,0.1969,0.6051,0.812
5.2266,4.5556,0.1571,56.0699,28.0576,25.637,20.3392,0.0013,307.4808,1.7857,0.1133,0.292,0.3965
4.222,4.0312,0.1811,41.5871,34.9398,32.5019,28.4952,0.0022,304.6142,1.1167,0.2784,0.6242,0.8707
5.9907,4.7308,0.145,51.1012,32.2916,13.9458,23.0789,0.0018,279.9909,2.6909,0.2634,0.7638,0.9454
5.8861,5.1702,0.177,44.0786,19.6534,27.783,28.1025,0.0012,299.5951,2.34,0.113,0.3919,0.5837
4.931,4.2377,0.155,26.8081,46.0097,10.4809,26.4354,0.0025,286.3789,1.7772,0.1695,0.7545,0.9115
5.0453,4.3518,0.1412,36.1366,14.7472,16.0816,27.9797,0.0019,314.3228,1.039,0.2046,0.1502,0.2549
5.407,4.494,0.1925,26.7544,26.788,33.2928,25.2764,0.002,308.9152,1.9683,0.1005,0.7728,0.8708
5.4887,4.4425,0.1216,43.9399,48.8039,39.9155,25.9987,0.0028,305.0372,2.1589,0.1539,0.6763,0.8256
5.1384,4.4909,0.1699,42.3114,15.0397,33.6965,21.6252,0.0014,310.3616,2.7444,0.18,0.8685,0.9763
4.8895,4.0449,0.1176,30.0902,18.768,47.0943,27.8065,0.0027,297.4862,1.0555,0.1669,0.2375,0.337
5.6467,4.2105,0.1481,26.6615,14.7108,37.8957,23.0602,0.0019,290.4774,1.6981,0.2936,0.8165,0.9561
4.5535,4.3077,0.1602,57.2619,24.1337,39.2563,24.4173,0.0016,320.1962,1.9874,0.2302,0.1337,0.3386
4.5901,4.4786,0.1516,57.1522,31.6035,33.6002,29.8326,0.0025,296.5055,1.0812,0.1836,0.4008,0.507
4.4086,4.0539,0.1367,32.3841,15.2409,49.6658,29.1663,0.0018,281.095,2.2764,0.1354,0.3591,0.6146
5.3355,4.5806,0.1402,54.6224,28.7196,15.9605,27.1777,0.0016,319.6286,1.3813,0.215,0.1344,0.2458
5.8555,5.5284,0.1949,41.5473,21.2788,26.1639,22.7187,0.0024,300.3128,1.7826,0.111,0.4126,0.4928
5.0857,5.0168,0.1364,42.1928,35.3279,24.9774,26.1137,0.0016,282.727,2.1573,0.2393,0.6182,0.923
5.8911,5.686,0.1454,33.0356,26.9728,13.8361,23.6194,0.0021,287.039,1.0357,0.1158,0.73,0.7925
4.2781,4.2638,0.1899,43.6067,39.8407,46.6963,27.1521,0.0021,307.5325,1.3609,0.2771,0.2777,0.6242
5.8419,4.2572,0.1577,31.5039,36.9094,18.6764,25.6333,0.0013,322.6993,2.3985,0.1822,0.3398,0.7117
4.9199,4.0938,0.1885,43.4498,37.9866,20.4394,27.8902,0.0013,284.7659,2.6792,0.178,0.5734,0.8745
5.8506,5.1767,0.1256,42.4013,17.9244,15.0807,21.0641,0.0026,279.6702,2.4853,0.235,0.5697,0.8342
5.704,5.206,0.1796,20.6762,43.8521,25.3834,20.5126,0.0024,291.3871,2.5262,0.2972,0.6044,0.9213
5.0051,4.1958,0.1519,48.6993,13.3628,26.3572,23.5967,0.0024,273.4768,2.632,0.1949,0.5553,0.8005
4.3056,4.1511,0.1823,47.7243,28.9428,24.2285,20.3812,0.0022,311.4389,1.8744,0.1481,0.6783,0.8255
5.5506,4.6209,0.176,36.1691,19.9488,24.9221,22.5621,0.0027,317.3983,1.5908,0.141,0.6772,0.7899
5.7294,4.8521,0.1867,31.9212,45.814,42.5558,24.3148,0.0027,291.6224,2.1782,0.207,0.2308,0.4463
4.1502,4.1107,0.162,33.2439,33.5832,32.6525,21.3879,0.0021,293.9983,2.491,0.2894,0.121,0.4693
5.8399,4.2096,0.168,56.273,44.1043,22.3866,25.2566,0.0023,317.9882,2.7606,0.283,0.441,0.7914
5.9547,4.2919,0.1558,26.8157,37.0435,49.052,23.1746,0.003,294.295,2.7785,0.1311,0.3431,0.5096
4.6142,4.298,0.1689,32.3513,36.2323,18.4251,21.615,0.0013,285.0457,2.5,0.2466,0.138,0.4786
5.5156,4.5926,0.126,48.3949,30.1812,47.639,27.3166,0.0021,310.1319,1.0537,0.1244,0.3123,0.3656
5.5079,4.4601,0.1179,32.4041,38.8252,20.6984,29.0783,0.0024,300.2046,1.2102,0.192,0.7084,0.881
5.8046,4.3164,0.1026,32.7661,41.6639,43.7712,28.3168,0.0025,313.0949,1.5524,0.1586,0.4889,0.6727
5.861,5.57,0.1677,37.9896,26.4612,11.8282,23.3961,0.0028,313.5101,2.81,0.2896,0.8799,0.9822
5.3413,4.0977,0.1633,51.7954,23.9038,27.1363,20.4419,0.0025,280.9506,2.7655,0.1321,0.7875,0.8732
5.2986,5.0445,0.1835,46.0226,15.9329,39.0008,23.918,0.0019,301.0947,2.5836,0.28,0.2738,0.6866
5.9286,5.2662,0.1983,41.8794,13.2545,45.8069,20.8794,0.0029,299.3288,2.3459,0.2537,0.8705,0.9655
4.5548,4.3395,0.1535,21.1717,16.3075,42.2064,22.2635,0.0018,317.8349,1.8727,0.1535,0.575,0.8911
5.3543,4.0666,0.1712,46.0909,34.7398,37.0742,25.2441,0.003,293.079,2.1501,0.2832,0.3317,0.5977
5.0913,4.8353,0.1264,22.7906,13.298,36.6525,26.1542,0.0022,307.6878,1.5013,0.1802,0.874,0.9691
4.4904,4.0444,0.1926,26.3704,21.1239,21.2356,27.4586,0.0017,309.056,2.0495,0.2073,0.437,0.8182
5.5423,5.0643,0.1935,34.3635,46.8439,43.9108,28.7578,0.0019,292.8695,2.7292,0.2398,0.2942,0.7452
5.4879,4.3138,0.1254,43.8631,46.3402,40.4647,24.6902,0.002,318.265,1.2304,0.2094,0.2239,0.372
5.496,4.9914,0.1114,50.3142,44.3161,28.7088,22.4487,0.0027,299.1487,1.1764,0.2897,0.1664,0.2963
5.6668,4.8183,0.103,38.7787,32.0204,46.8211,22.1367,0.0027,312.165,2.285,0.2136,0.1383,0.288
5.5304,5.5154,0.1392,26.7937,36.9258,23.6214,26.4009,0.0028,318.7783,2.5384,0.1755,0.4046,0.7858
5.4354,4.4597,0.1578,33.3137,26.9318,24.7049,24.0325,0.0028,304.9878,2.5758,0.2701,0.226,0.5032
5.4097,4.6015,0.1211,25.7885,28.5643,11.2651,28.3689,0.003,301.9069,1.8418,0.2425,0.3563,0.6631
5.2487,4.5475,0.1641,46.1043,36.4139,30.437,26.5588,0.0018,276.6675,2.9461,0.1813,0.6568,0.9051
5.4127,5.3101,0.1084,36.2785,47.7519,41.4435,28.5319,0.0014,281.6119,2.669,0.2939,0.856,0.9962
5.9959,4.0415,0.1621,54.6548,43.3484,27.0471,21.3617,0.0015,312.511,1.4648,0.2439,0.6365,0.8727
5.4463,5.1377,0.1139,53.6461,43.3301,10.3277,24.1942,0.0021,312.199,2.4972,0.297,0.2909,0.7313
5.5229,5.315,0.1439,42.5566,16.7116,32.3972,29.3194,0.0015,279.1444,2.1627,0.1719,0.2954,0.5686
5.9891,4.0293,0.1975,55.9171,29.2248,42.3634,28.5068,0.0022,288.5368,1.2872,0.2266,0.2225,0.3189
5.0766,4.1431,0.1126,42.6309,11.9791,19.2448,24.0752,0.0013,299.2406,2.824,0.1793,0.8489,0.9757
5.8212,4.656,0.1069,48.018,47.2744,29.1409,23.1851,0.0029,293.8095,1.2949,0.2086,0.733,0.8553
4.4164,4.3869,0.1718,37.549,38.8766,39.2382,27.9345,0.0026,302.6581,1.135,0.2532,0.191,0.3692
5.0881,4.8578,0.1497,51.0348,23.1483,37.1689,28.9969,0.0024,305.9939,1.5997,0.2839,0.3286,0.6428
5.678,4.2937,0.1387,24.9223,25.0806,43.5894,28.3651,0.0029,317.6835,1.9779,0.2692,0.3395,0.6965
4.6096,4.4134,0.1262,51.5233,31.9632,37.2983,28.2922,0.0026,314.1046,1.1336,0.2706,0.4218,0.6884
4.7399,4.1685,0.1589,22.8281,17.7868,42.506,23.8026,0.0011,274.8252,1.4703,0.1022,0.1397,0.2354
5.044,4.0743,0.1005,41.2263,31.083,11.1645,20.6451,0.0011,286.1626,2.3645,0.2828,0.8653,0.9856
4.736,4.3468,0.1829,20.7584,25.0257,45.9829,24.8138,0.0012,295.772,1.5018,0.2254,0.1292,0.4306
5.1823,4.1641,0.1806,23.9033,44.0195,34.2035,23.9132,0.0011,279.8555,2.2926,0.2404,0.8784,0.9833
5.992,5.209,0.1405,40.4604,10.055,32.8378,24.6185,0.0016,294.3979,1.5942,0.2021,0.6976,0.9077
5.8178,4.3265,0.1133,40.617,20.4589,30.5385,20.8568,0.0012,308.6747,2.7844,0.1345,0.2983,0.5532
5.0958,4.3131,0.1734,48.412,42.8738,34.9462,23.8619,0.0018,295.3388,1.7759,0.1082,0.183,0.2335
4.5986,4.1748,0.1771,47.86,12.2367,20.7583,20.6883,0.002,297.8379,1.9145,0.2174,0.4784,0.7675
5.8636,5.3393,0.1656,30.4721,23.0981,36.6576,28.6712,0.0021,302.1921,2.452,0.1839,0.3241,0.669
4.9801,4.8421,0.1946,34.7455,11.3918,29.25,29.7952,0.0012,318.8075,2.4657,0.1106,0.5123,0.8117
5.4723,4.4745,0.146,33.7611,46.7829,23.0192,27.237,0.0015,305.1938,2.7153,0.1985,0.6501,0.9398
4.6653,4.5895,0.1916,43.9781,10.4069,21.5295,26.074,0.002,278.8811,2.4125,0.289,0.665,0.9126
5.3015,4.1388,0.12,20.4906,15.3273,33.0689,26.159,0.0025,315.4366,2.8712,0.2845,0.685,0.9534
5.5861,4.9647,0.1949,21.8854,35.787,36.5223,20.0021,0.0028,315.251,2.2775,0.1561,0.8994,0.9705
4.2478,4.1654,0.1638,43.9094,30.1412,23.7127,25.9092,0.0023,286.4492,2.8082,0.2437,0.1032,0.293
5.019,4.4163,0.1141,29.0794,24.4707,14.6867,26.9062,0.002,287.9895,1.7035,0.2454,0.8196,0.9607
4.8945,4.7706,0.1897,38.4972,22.5412,13.1566,22.2095,0.0012,275.1567,1.2316,0.2471,0.7275,0.9172
4.7248,4.338,0.1411,59.6412,23.2517,19.8862,28.1526,0.001,307.7049,2.1689,0.1445,0.383,0.6789
5.0317,4.0576,0.1066,56.1429,24.3069,30.2439,28.596,0.0022,280.6188,2.3987,0.1309,0.2411,0.328
5.1867,4.4692,0.1089,26.2135,20.8787,13.7665,29.6783,0.0021,318.7625,2.2458,0.1374,0.8484,0.9614
5.5792,4.5082,0.108,50.9088,44.4976,35.1709,26.6276,0.0014,296.0131,2.8706,0.2252,0.6338,0.9441
4.8777,4.6635,0.12,28.657,43.9618,13.985,20.6863,0.0023,299.9249,2.608,0.258,0.6164,0.9408
4.6211,4.615,0.1919,52.4152,12.5162,35.9826,23.2734,0.0022,321.9919,2.4194,0.2144,0.8673,0.9674
5.8275,4.0047,0.1896,37.9747,25.7681,39.8521,22.0044,0.0014,317.2895,1.3355,0.1049,0.2609,0.33
5.6867,5.1448,0.1261,53.7961,38.912,15.7033,28.3018,0.0012,299.0353,2.7098,0.2958,0.1702,0.5731
5.6481,4.3186,0.1099,59.982,47.3234,12.7387,23.5358,0.0017,281.8665,2.9186,0.2318,0.1505,0.3234
5.626,5.3448,0.1789,34.992,16.2171,15.1682,22.372,0.0013,311.7676,1.7419,0.1359,0.4937,0.7613
5.4924,5.0537,0.1051,21.3269,32.3857,44.5212,29.0484,0.0011,297.5136,1.1877,0.2837,0.223,0.7142
4.9858,4.6078,0.1662,30.6009,19.4828,34.28,20.6512,0.0021,273.1587,1.2334,0.1257,0.1471,0.1978
4.7878,4.4363,0.1934,48.298,16.8239,26.5377,29.9048,0.0028,300.8374,1.1284,0.1008,0.7148,0.7424
5.1368,4.7977,0.1255,31.1857,13.9528,29.1714,26.0704,0.0029,291.9666,2.3289,0.2787,0.2355,0.5374
5.7564,5.4857,0.1788,26.6027,48.4508,47.2466,22.8039,0.001,321.1452,1.883,0.2584,0.7777,0.9824
5.0876,4.0586,0.1292,24.8156,31.0997,13.9888,27.5434,0.0026,276.5518,1.1375,0.2551,0.1113,0.1968
5.5764,5.1853,0.1995,29.0103,13.7747,24.4456,20.2569,0.0018,317.167,2.7737,0.1884,0.511,0.8731
5.8811,5.8573,0.1565,26.733,15.5847,16.4993,29.673,0.0016,281.1174,1.1424,0.1064,0.6089,0.7216
5.1599,4.1832,0.1729,48.5961,38.6984,20.9628,25.2189,0.0014,320.3936,1.3595,0.1072,0.2788,0.3509
5.6361,5.5351,0.1959,44.293,43.2759,22.3454,24.3782,0.002,315.91,2.7947,0.2079,0.2128,0.5346
5.7291,5.6088,0.1461,25.2742,13.6422,39.1624,23.9315,0.0027,310.7736,1.2051,0.2194,0.2761,0.5145
4.7469,4.526,0.1476,45.572,44.957,35.4183,28.0274,0.0026,278.6873,2.0924,0.2284,0.1346,0.2735
5.7852,4.6601,0.107,32.9936,41.3518,21.692,27.7693,0.0013,307.187,2.6627,0.2687,0.3168,0.8115
5.7912,4.6541,0.1921,54.2482,25.1303,40.8891,26.9552,0.0026,280.2096,2.1361,0.2487,0.3909,0.6327
5.7667,4.6143,0.1286,30.7786,19.9649,46.2964,22.7702,0.0027,292.1475,2.4976,0.2233,0.6742,0.9187
5.6512,4.8354,0.1032,47.9238,16.6959,24.6482,21.3659,0.003,302.5554,1.5784,0.1025,0.6507,0.6964
5.6523,4.4116,0.1064,44.8976,48.4913,18.6292,23.6637,0.0019,302.5418,2.6426,0.2889,0.8168,0.9754
5.7481,4.4255,0.1931,47.3879,36.9015,43.6007,27.3911,0.0016,279.2045,1.1406,0.1619,0.3609,0.4753
5.95,5.7534,0.1493,32.7357,29.8637,21.9681,24.8055,0.0021,278.3025,2.4477,0.2779,0.4689,0.8412
4.9522,4.7573,0.1701,53.8437,12.9502,48.57,25.4946,0.0016,285.8117,2.761,0.1978,0.1679,0.4021
5.8008,4.9288,0.1265,55.8246,25.896,11.6254,22.7695,0.0017,308.579,2.0787,0.1252,0.1916,0.2661
5.8227,5.7362,0.1397,35.9121,36.0304,35.2693,25.7295,0.0013,318.227,1.1772,0.2435,0.2671,0.6613
5.9622,5.6886,0.1102,46.7248,23.4415,11.4397,25.4641,0.0027,287.3031,2.5135,0.2406,0.3185,0.5946
5.9859,5.866,0.1794,49.2117,29.9168,38.7889,29.2192,0.0019,284.2578,2.4184,0.2555,0.2884,0.657
5.1644,4.6384,0.1288,44.4617,31.069,29.934,26.8022,0.0011,295.4649,2.611,0.2374,0.5258,0.9298
5.836,5.0365,0.169,54.638,26.5597,13.1773,23.3502,0.0014,289.3281,1.0314,0.2846,0.8923,0.9672
5.3003,5.2,0.1648,35.9692,22.9936,26.4647,21.6069,0.0012,286.4675,1.9015,0.2228,0.7604,0.9567
5.5186,4.7712,0.1879,27.8798,21.6641,10.4674,27.4289,0.0027,299.9649,1.7917,0.2101,0.8941,0.9672
5.8886,4.9635,0.181,43.227,39.8215,49.282,25.4267,0.0023,294.2241,1.7479,0.1172,0.5329,0.6198
5.683,4.8732,0.1285,42.2032,10.3603,23.2089,23.5588,0.0011,321.9328,2.5391,0.1927,0.7506,0.9658
5.6919,5.271,0.1127,44.4222,43.3756,36.6362,21.0025,0.0013,280.6775,2.5532,0.2642,0.4366,0.8926
5.66,5.6404,0.1709,23.9123,15.0528,20.2086,24.0528,0.0022,303.3754,1.161,0.1169,0.3582,0.4646
5.1762,4.5583,0.1938,40.2861,14.0954,39.1774,29.9735,0.0025,292.325,1.4224,0.1839,0.8822,0.943
4.8873,4.8631,0.1145,48.3428,11.7558,11.176,23.4109,0.003,322.225,2.2767,0.2344,0.4434,0.7617
4.1611,4.0076,0.1495,32.9264,34.0098,35.2879,21.0478,0.0015,297.3796,1.8899,0.1281,0.7874,0.9282
5.9309,5.6879,0.1463,22.2242,38.5861,40.3308,29.8568,0.0025,315.5752,1.8269,0.2495,0.8849,0.9837
5.8753,4.5664,0.1771,56.867,42.2644,24.3496,21.5987,0.0022,317.0171,1.6318,0.1634,0.2377,0.3233
5.9077,4.739,0.135,25.1906,10.9205,19.7172,22.3744,0.0013,290.7248,1.413,0.1931,0.8501,0.9618
5.9589,5.314,0.1682,30.3406,27.2307,13.4423,22.6073,0.0019,303.0537,1.9674,0.2747,0.6079,0.8917
5.5439,4.6884,0.1164,52.8299,27.0589,41.3406,23.8518,0.0026,320.7613,2.208,0.1477,0.8854,0.942
5.4541,5.3038,0.1241,49.9808,29.835,22.1108,29.687,0.0011,321.0435,1.8666,0.1294,0.7488,0.9162
5.6023,4.5905,0.1714,47.7585,16.2507,25.0928,20.8476,0.0021,289.684,1.6326,0.2358,0.2416,0.415
5.6697,5.4064,0.1484,29.5988,22.1187,40.7855,27.4778,0.0011,297.4661,1.7131,0.127,0.1129,0.2322
5.3125,4.6348,0.1922,39.6049,32.4945,11.8154,29.2995,0.0018,308.5522,2.824,0.2527,0.6047,0.9159
5.7952,5.665,0.149,58.4384,10.6952,11.5594,24.8647,0.0021,281.5884,1.6599,0.2289,0.421,0.6466
5.5895,4.4131,0.1393,53.2303,22.4638,11.5059,27.6549,0.0028,280.5572,2.0055,0.179,0.167,0.2391
5.4116,5.3996,0.1772,57.5997,38.7462,44.0011,21.4875,0.0017,315.9832,2.586,0.1328,0.4741,0.6735
5.3831,5.0323,0.1944,50.7569,24.1266,28.4624,29.9545,0.0021,287.2262,1.1577,0.2668,0.2037,0.3552
5.86,5.8249,0.1944,29.6919,29.2601,12.4042,20.217,0.0018,290.1588,2.6037,0.1934,0.4865,0.8421
4.8933,4.0733,0.1417,56.2647,29.5629,33.637,23.3717,0.002,306.6409,1.2398,0.1818,0.5773,0.7241
4.6576,4.3923,0.1116,39.9756,32.9861,34.0046,24.5654,0.0027,301.041,2.7085,0.285,0.4108,0.8591
4.9001,4.5875,0.1814,35.0569,24.032,18.2017,21.2022,0.0016,314.78,2.716,0.1116,0.6932,0.8858
5.865,4.2323,0.1672,36.9845,24.91,17.4992,28.182,0.001,286.1015,2.3902,0.2369,0.8368,0.9678
4.4683,4.4251,0.1834,54.9479,21.8315,46.5281,26.8579,0.0022,304.7089,1.2629,0.2319,0.459,0.694
5.2516,4.3805,0.1692,39.5495,21.0788,37.0815,20.2769,0.0029,311.2627,2.1837,0.2542,0.8712,0.9669
5.2942,4.8546,0.1477,44.9521,24.3813,37.4294,26.8129,0.0028,314.8302,2.4337,0.2275,0.5362,0.8561
5.169,4.1608,0.1991,36.3567,44.3861,21.7136,20.433,0.003,286.5788,2.6464,0.1637,0.1565,0.2559
5.2136,4.3664,0.1108,48.6796,49.5424,41.1142,29.9255,0.0022,290.1858,2.4547,0.2576,0.3377,0.7125
4.1023,4.0815,0.1553,23.4985,16.1971,30.2659,23.2489,0.0012,280.092,2.061,0.1742,0.508,0.8918
5.7091,5.207,0.156,24.3398,17.691,39.2051,26.3214,0.001,318.8926,1.3506,0.1805,0.5018,0.8762
4.0973,4.087,0.1207,26.833,21.9099,22.2846,29.2054,0.0019,282.7425,1.1818,0.2774,0.5315,0.8627
4.4255,4.0211,0.1979,52.1511,47.2049,44.9699,23.3548,0.0026,275.6048,1.5178,0.2081,0.6469,0.804
4.8436,4.7696,0.1396,35.4552,41.8387,28.798,27.1623,0.0027,308.1989,1.3177,0.2677,0.2026,0.4372
4.8241,4.3011,0.1436,52.5528,40.2459,42.1319,29.987,0.0026,284.3593,1.2434,0.2917,0.5202,0.7865
5.3609,4.8646,0.1672,21.4218,24.1505,12.0447,21.6569,0.0016,309.3082,1.3338,0.1154,0.1279,0.2098
4.7872,4.4767,0.1591,31.0188,30.6321,14.521,29.1564,0.0016,303.4107,1.217,0.2736,0.112,0.3019
5.7116,5.0964,0.1335,55.7509,10.7762,41.2151,25.9047,0.0011,300.9938,1.3872,0.1175,0.1623,0.2224
5.9459,4.0206,0.1372,26.1429,48.4159,18.0975,24.2581,0.0025,300.7567,2.1423,0.2641,0.4858,0.8128
5.2335,4.6575,0.1914,20.6621,33.3273,39.1474,28.2963,0.0025,302.139,1.5277,0.1554,0.43,0.6902
5.5261,4.91,0.1772,25.8915,41.299,11.7342,29.1702,0.0016,293.1666,2.5214,0.2557,0.4412,0.8538
5.6093,4.7451,0.1051,29.422,27.14,38.4388,26.8467,0.0017,304.2773,2.3435,0.2281,0.1724,0.4765
5.5811,4.4806,0.1539,36.8857,32.9015,24.0755,21.376,0.0014,322.2078,2.0011,0.1578,0.6243,0.8862
4.9515,4.4916,0.1787,53.8302,21.4577,40.3557,28.8761,0.0024,307.3814,1.3072,0.1693,0.4825,0.6036
5.8108,4.1989,0.1942,48.8,49.8545,20.1764,21.5502,0.0015,281.6392,1.9788,0.1944,0.5992,0.8331
4.768,4.4029,0.1147,40.8975,40.5531,44.066,21.1066,0.0025,277.5663,2.5411,0.2657,0.792,0.9661
5.9699,4.8032,0.1072,45.0787,45.5239,28.8273,23.3008,0.0018,302.1694,1.2983,0.1305,0.8752,0.9208
5.8716,4.6912,0.1082,40.3612,13.7439,22.1386,29.7327,0.0018,285.0688,1.9757,0.2583,0.5416,0.844
4.6603,4.3115,0.1724,29.2823,15.5037,41.2794,23.6393,0.0027,298.5039,2.3276,0.251,0.8286,0.9658
4.3094,4.1305,0.1906,32.8568,32.4735,44.3565,28.83,0.0015,302.6316,2.6347,0.1803,0.108,0.3397
5.5658,5.0397,0.1906,24.4153,40.9755,40.3947,24.9166,0.002,319.1772,2.9724,0.205,0.248,0.7301
5.763,4.695,0.1467,59.7065,45.9054,33.0424,21.142,0.0025,279.6063,2.1516,0.1456,0.8424,0.8976
4.2678,4.2195,0.1838,31.0346,41.6756,27.201,20.334,0.0011,274.1123,1.8873,0.2702,0.262,0.7355
5.9277,4.9992,0.1065,46.1828,27.8394,49.1215,27.2015,0.0018,316.6217,1.1923,0.2067,0.3823,0.6056
5.5983,4.5103,0.1067,25.4884,25.5786,31.2864,21.6223,0.0025,312.1091,1.0394,0.1773,0.4178,0.6084
5.5756,4.8663,0.1803,40.9467,29.2063,10.085,23.1093,0.0021,287.0206,2.0868,0.279,0.1168,0.2565
4.8262,4.353,0.1908,55.2387,32.0764,24.2839,23.9758,0.0013,283.4462,1.9615,0.2012,0.6757,0.8986
